AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P702,P703,P704,P705,P7061,P7062,P7063,P7064,P7065,P706A1,P706A2,P706A3,P706A4,P706A5,TICUEST01,TIPOCUESTIONARIO,TIPOENTREVISTA,FACTOR07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2020,12,005344,085,11,030109,6,3,01,05,4,1,5,0,0,0,1,0, , , , , ,2,2,1,557.790021133365,893.632237658434,036435,00
2020,12,005344,085,11,030109,6,3,01,06,3,1,5,0,0,0,1,0, , , , , ,2,2,1,557.790021133365,893.632237658434,036435,00
2020,12,005344,085,11,030109,6,3,01,06,4,1,5,0,0,0,1,0, , , , , ,2,2,1,557.790021133365,893.632237658434,036435,00
2020,12,005430,112,11,030104,6,7,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036557,00
2020,12,005430,112,11,030104,6,7,01,05,4,1,4,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036557,00
2020,12,005430,255,11,030104,6,7,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036557,00
2020,12,005430,255,11,030104,6,7,01,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036557,00
2020,12,005430,257,11,030104,6,7,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036557,00
2020,12,005430,263,11,030104,6,7,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036557,00
2020,12,005430,263,11,030104,6,7,01,05,4,1,4,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036557,00
2020,12,005465,073,11,030502,6,7,02,02,2,3,6,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036827,00
2020,12,005465,073,11,030502,6,7,02,05,1,7,5,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036827,00
2020,12,005465,073,11,030502,6,7,02,05,3,1,5,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036827,00
2020,12,005465,171,11,030502,6,7,02,03,10,6,10,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036827,00
2020,12,005465,178,11,030502,6,7,02,04,3,1,5,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036827,00
2020,12,005465,178,11,030502,6,7,02,05,3,1,5,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036827,00
2020,12,005465,179,11,030502,6,7,02,02,10,11,10,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036827,00
2020,12,005465,180,11,030502,6,7,01,03,1,7,6,0,0,0,1,0, , , , , ,2,2,1,117.82958973583,232.112203005092,036827,00
2020,12,005467,009,11,030506,6,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,009,11,030506,6,7,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,200,11,030506,6,7,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,201,11,030506,6,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,201,11,030506,6,7,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,201,11,030506,6,7,01,04,1,7,4,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,201,11,030506,6,7,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,201,11,030506,6,7,01,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,201,11,030506,6,7,01,05,1,7,4,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,201,11,030506,6,7,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,201,11,030506,6,7,01,05,4,1,4,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,210,11,030506,6,7,02,02,4,1,5,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,210,11,030506,6,7,02,03,4,1,5,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,210,11,030506,6,7,02,04,3,1,5,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,210,11,030506,6,7,02,04,4,1,5,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,210,11,030506,6,7,02,05,3,1,5,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,210,11,030506,6,7,02,05,4,1,5,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,210,11,030506,6,7,02,06,3,1,5,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005467,210,11,030506,6,7,02,06,4,1,5,0,0,0,1,0, , , , , ,2,2,1,114.147415056585,224.858696661183,036848,00
2020,12,005487,017,11,040104,6,1,02,03,3,1,6,0,0,0,1,0, , , , , ,2,2,1,337.165330362229,582.2479714775,042312,00
2020,12,005487,017,11,040104,6,1,02,04,3,1,6,0,0,0,1,0, , , , , ,2,2,1,337.165330362229,582.2479714775,042312,00
2020,12,005487,033,11,040104,6,1,01,02,1,2,4,1,0,0,0,0,0,0,1,0,0,2,2,1,337.165330362229,582.2479714775,042312,00
2020,12,005487,067,11,040104,6,1,02,05,1,7,4,0,0,0,1,0, , , , , ,2,2,1,337.165330362229,582.2479714775,042312,00
2020,12,005487,145,11,040104,6,1,02,04,3,1,6,0,0,0,1,0, , , , , ,2,2,1,337.165330362229,582.2479714775,042312,00
2020,12,005487,145,11,040104,6,1,02,05,3,1,6,0,0,0,1,0, , , , , ,2,2,1,337.165330362229,582.2479714775,042312,00
2020,12,005487,145,11,040104,6,1,02,06,1,2,4,1,0,0,0,0,0,0,1,0,0,2,2,1,337.165330362229,582.2479714775,042312,00
2020,12,005510,022,22,040103,6,1,02,04,3,1,6,0,0,0,1,0, , , , , ,2,2,1,296.472944628051,641.355607210378,042601,00
2020,12,005510,163,11,040103,6,1,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,296.472944628051,641.355607210378,042601,00
2020,12,005613,019,11,040128,6,5,02,02,10,2,10,0,0,0,1,0, , , , , ,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005613,058,11,040128,6,5,01,01,10,11,10,0,0,0,1,0, , , , , ,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005613,058,11,040128,6,5,01,04,3,1,5,1,0,0,0,0,0,0,0,1,0,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005613,058,11,040128,6,5,01,05,1,7,4,0,0,0,1,0, , , , , ,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005613,078,11,040128,6,5,02,02,10,5,10,0,0,0,1,0, , , , , ,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005613,078,11,040128,6,5,02,03,3,1,5,0,0,0,1,0, , , , , ,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005613,078,11,040128,6,5,02,04,3,1,5,0,0,0,1,0, , , , , ,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005613,116,11,040128,6,5,02,02,10,1,10,0,0,0,1,0, , , , , ,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005613,116,11,040128,6,5,02,04,3,1,5,0,0,0,1,0, , , , , ,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005613,136,11,040128,6,5,01,04,3,1,5,1,0,0,0,0,0,1,0,1,0,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005613,136,11,040128,6,5,01,05,3,1,5,1,0,0,0,0,0,1,0,1,0,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005613,174,11,040128,6,5,01,01,10,6,10,0,0,0,1,0, , , , , ,2,2,1,210.622301837828,363.721881714992,043473,00
2020,12,005622,017,11,040124,6,5,02,02,10,5,10,0,0,0,1,0, , , , , ,2,2,1,349.373510688096,719.184126068431,043572,00
2020,12,005622,017,11,040124,6,5,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,349.373510688096,719.184126068431,043572,00
2020,12,005622,075,11,040124,6,5,01,02,3,1,6,0,0,0,1,0, , , , , ,2,2,1,349.373510688096,719.184126068431,043572,00
2020,12,005622,119,11,040124,6,5,01,02,1,6,10,0,0,0,1,0, , , , , ,2,2,1,349.373510688096,719.184126068431,043572,00
2020,12,005626,059,11,040108,3,5,02,04,3,1,5,0,0,0,1,0, , , , , ,2,2,1,83.0660110768601,94.6139948830308,043609,00
2020,12,005626,093,11,040108,3,5,04,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,83.0660110768601,94.6139948830308,043609,00
2020,12,005629,015,11,040108,3,5,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,83.0660110768601,94.6139948830308,043625,00
2020,12,005629,015,11,040108,3,5,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,83.0660110768601,94.6139948830308,043625,00
2020,12,005629,046,11,040108,3,5,01,03,3,1,5,0,0,0,1,0, , , , , ,2,2,1,83.0660110768601,94.6139948830308,043625,00
2020,12,005629,108,11,040108,3,5,01,03,3,1,6,1,0,0,0,0,0,1,0,1,0,2,2,1,83.0660110768601,94.6139948830308,043625,00
2020,12,005629,108,11,040108,3,5,01,04,3,1,6,1,0,0,0,0,0,1,0,1,0,2,2,1,83.0660110768601,94.6139948830308,043625,00
2020,12,005682,055,11,040702,3,8,01,02,2,3,9,1,0,0,0,0,1,0,0,0,0,2,2,1,69.7753066033688,113.895804426273,043730,00
2020,12,005682,055,11,040702,3,8,01,03,2,3,2,1,0,0,0,0,1,0,0,0,0,2,2,1,69.7753066033688,113.895804426273,043730,00
2020,12,005682,056,11,040702,3,8,01,01,10,5,10,0,0,0,1,0, , , , , ,2,2,1,69.7753066033688,113.895804426273,043730,00
2020,12,005682,056,11,040702,3,8,01,03,10,5,10,0,0,0,1,0, , , , , ,2,2,1,69.7753066033688,113.895804426273,043730,00
2020,12,005682,056,11,040702,3,8,01,05,3,1,6,0,0,0,1,0, , , , , ,2,2,1,69.7753066033688,113.895804426273,043730,00
2020,12,005682,059,11,040702,3,8,01,01,10,5,10,0,0,0,1,0, , , , , ,2,2,1,69.7753066033688,113.895804426273,043730,00
2020,12,005682,144,11,040702,3,8,02,01,1,7,4,0,0,0,1,0, , , , , ,2,2,1,69.7753066033688,113.895804426273,043730,00
2020,12,005682,152,11,040702,3,8,01,03,1,7,4,0,0,0,1,0, , , , , ,2,2,1,69.7753066033688,113.895804426273,043730,00
2020,12,005684,018,11,040706,3,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,69.7753066033688,113.895804426273,043765,00
2020,12,005684,018,11,040706,3,7,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,69.7753066033688,113.895804426273,043765,00
2020,12,005684,058,11,040706,3,7,01,05,1,2,4,0,0,0,1,0, , , , , ,2,2,1,69.7753066033688,113.895804426273,043765,00
2020,12,005684,062,11,040706,3,7,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,69.7753066033688,113.895804426273,043765,00
2020,12,005684,062,11,040706,3,7,01,07,1,2,4,0,0,0,1,0, , , , , ,2,2,1,69.7753066033688,113.895804426273,043765,00
2020,12,005728,007,11,050401,5,4,01,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,124.343763657042,273.530088506183,034939,00
2020,12,005728,092,11,050401,5,4,02,03,6,4,5,0,0,0,1,0, , , , , ,2,2,1,124.343763657042,273.530088506183,034939,00
2020,12,005744,080,11,051011,5,5,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,482.737896854277,851.938255447052,035670,00
2020,12,005744,080,11,051011,5,5,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,482.737896854277,851.938255447052,035670,00
2020,12,005815,157,11,051012,5,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,153.814669829556,288.608799359804,035667,00
2020,12,005815,157,11,051012,5,7,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,153.814669829556,288.608799359804,035667,00
2020,12,005815,158,11,051012,5,7,01,02,3,1,4,0,0,0,1,0, , , , , ,2,2,1,153.814669829556,288.608799359804,035667,00
2020,12,005815,158,11,051012,5,7,01,02,4,1,4,0,0,0,1,0, , , , , ,2,2,1,153.814669829556,288.608799359804,035667,00
2020,12,005815,166,11,051012,5,7,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,153.814669829556,288.608799359804,035667,00
2020,12,005815,166,11,051012,5,7,02,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,153.814669829556,288.608799359804,035667,00
2020,12,005815,166,11,051012,5,7,02,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,153.814669829556,288.608799359804,035667,00
2020,12,005815,166,11,051012,5,7,02,05,4,1,4,0,0,0,1,0, , , , , ,2,2,1,153.814669829556,288.608799359804,035667,00
2020,12,005825,077,11,050607,5,7,02,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,149.388348395612,280.303510169594,035781,00
2020,12,005825,077,11,050607,5,7,02,06,3,1,4,0,0,0,1,0, , , , , ,2,2,1,149.388348395612,280.303510169594,035781,00
2020,12,005825,078,11,050607,5,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,149.388348395612,280.303510169594,035781,00
2020,12,005831,003,11,050611,5,8,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,149.388348395612,280.303510169594,035863,00
2020,12,005831,003,11,050611,5,8,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,149.388348395612,280.303510169594,035863,00
2020,12,005831,004,11,050611,5,8,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,149.388348395612,280.303510169594,035863,00
2020,12,005831,004,11,050611,5,8,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,149.388348395612,280.303510169594,035863,00
2020,12,005831,004,11,050611,5,8,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,149.388348395612,280.303510169594,035863,00
2020,12,005831,004,11,050611,5,8,02,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,149.388348395612,280.303510169594,035863,00
2020,12,005831,017,11,050611,5,8,02,01,2,7,5,0,0,0,1,0, , , , , ,2,2,1,149.388348395612,280.303510169594,035863,00
2020,12,005905,039,11,060204,4,5,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,625.647588540613,1166.31168829386,006393,00
2020,12,005905,039,11,060204,4,5,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,625.647588540613,1166.31168829386,006393,00
2020,12,005926,068,11,060811,7,7,01,02,3,1,4,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004822,00
2020,12,005926,068,11,060811,7,7,01,02,4,1,4,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004822,00
2020,12,005926,074,11,060811,7,7,01,03,1,7,5,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004822,00
2020,12,005926,074,11,060811,7,7,01,03,6,4,5,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004822,00
2020,12,005929,014,11,060606,7,7,01,03,1,2,4,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004880,00
2020,12,005929,015,11,060606,7,7,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004880,00
2020,12,005929,015,11,060606,7,7,01,05,4,1,4,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004880,00
2020,12,005929,015,11,060606,7,7,01,06,1,7,6,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004880,00
2020,12,005929,015,11,060606,7,7,01,06,3,1,4,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004880,00
2020,12,005929,015,11,060606,7,7,01,06,4,1,4,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004880,00
2020,12,005929,015,11,060606,7,7,01,06,6,4,4,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004880,00
2020,12,005929,016,11,060606,7,7,01,02,1,2,4,0,0,0,1,0, , , , , ,2,2,1,238.844837774275,478.794351582471,004880,00
2020,12,005939,088,11,061303,4,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,088,11,061303,4,7,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,088,11,061303,4,7,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,088,11,061303,4,7,02,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,088,11,061303,4,7,02,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,088,11,061303,4,7,02,05,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,092,11,061303,4,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,092,11,061303,4,7,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,092,11,061303,4,7,02,04,1,7,6,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,092,11,061303,4,7,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,092,11,061303,4,7,02,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,092,11,061303,4,7,02,05,1,7,6,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,180,11,061303,4,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005939,180,11,061303,4,7,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005059,00
2020,12,005942,007,11,061304,4,7,01,01,2,3,8,1,0,0,0,0,1,0,0,0,0,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,007,11,061304,4,7,01,02,2,3,8,1,0,0,0,0,1,0,0,0,0,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,009,11,061304,4,7,01,01,2,3,8,1,0,0,0,0,1,0,0,0,0,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,009,11,061304,4,7,01,02,2,3,8,1,0,0,0,0,1,0,0,0,0,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,009,11,061304,4,7,01,03,1,6,6,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,009,11,061304,4,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,009,11,061304,4,7,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,009,11,061304,4,7,01,04,1,6,6,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,009,11,061304,4,7,01,04,6,4,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,009,11,061304,4,7,01,04,7,4,6,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,035,11,061304,4,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,035,11,061304,4,7,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,036,11,061304,4,7,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,036,11,061304,4,7,01,05,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,037,11,061304,4,7,02,03,1,6,6,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,037,11,061304,4,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005942,037,11,061304,4,7,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005104,00
2020,12,005957,041,11,060413,4,6,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005386,00
2020,12,005957,041,11,060413,4,6,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005386,00
2020,12,005957,041,11,060413,4,6,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005386,00
2020,12,005957,041,11,060413,4,6,01,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005386,00
2020,12,005957,051,11,060413,4,6,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005386,00
2020,12,005957,051,11,060413,4,6,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005386,00
2020,12,005957,102,11,060413,4,6,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005386,00
2020,12,005957,102,11,060413,4,6,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005386,00
2020,12,005957,102,11,060413,4,6,02,04,1,6,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005386,00
2020,12,005957,102,11,060413,4,6,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005386,00
2020,12,005957,102,11,060413,4,6,02,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,005386,00
2020,12,006010,025,11,061007,4,7,02,03,1,11,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,025,11,061007,4,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,025,11,061007,4,7,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,027,11,061007,4,7,01,03,3,1,1,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,027,11,061007,4,7,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,027,11,061007,4,7,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,027,11,061007,4,7,01,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,027,11,061007,4,7,01,05,1,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,142,11,061007,4,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,142,11,061007,4,7,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,144,11,061007,4,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,144,11,061007,4,7,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,144,11,061007,4,7,01,04,1,7,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,153,11,061007,4,7,02,04,1,1,4,1,0,0,0,0,0,0,1,0,0,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,153,11,061007,4,7,02,04,6,4,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,155,11,061007,4,7,02,03,1,7,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,155,11,061007,4,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006010,155,11,061007,4,7,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,337.65843622064,674.788800949863,006272,00
2020,12,006013,001,11,061006,4,8,02,01,10,2,10,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,002,11,061006,4,8,03,01,10,2,10,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,003,11,061006,4,8,02,02,10,2,10,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,004,11,061006,4,8,01,01,10,2,10,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,004,11,061006,4,8,01,03,1,7,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,004,11,061006,4,8,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,004,11,061006,4,8,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,064,11,061006,4,8,01,02,10,2,10,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,064,11,061006,4,8,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,064,11,061006,4,8,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,064,11,061006,4,8,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,064,11,061006,4,8,01,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,064,11,061006,4,8,01,05,1,2,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,066,11,061006,4,8,01,02,3,1,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,066,11,061006,4,8,01,02,4,1,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,066,11,061006,4,8,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,066,11,061006,4,8,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
2020,12,006013,067,11,061006,4,8,02,01,10,2,10,0,0,0,1,0, , , , , ,2,2,1,321.830697022797,643.158075905338,006284,00
